episode,steps,accumulated_reward,enemies_shotdown,friends_shotdown,sucessful_attacks,interest_point_health,total_distance_traveled,state PURSUING,state HOLD - WAIT,state HOLD - RETURN,state HOLD - NO ENOUGH COMM,state HOLD - INTCPT,state GO HOLD INTCPT,state HOLD - SPREAD
128,1697,1148.743816497536,40,14,19,62,0.0,5.804360636417207,93.74105564441453,0,0.0589275191514437,0.05050930212980891,0.34514689788702746,0
129,1636,5244.215913525431,40,16,16,68,0.0,3.5656071719641402,95.62958435207824,0,0.06112469437652813,0.05093724531377344,0.6927465362673186,0
130,1290,-16558.458479940557,40,16,22,56,0.0,3.4948320413436695,93.74031007751937,0,0.07751937984496125,0.05813953488372093,2.6291989664082687,0
131,1709,3434.7022811308707,40,17,18,64,0.0,5.2024043832118725,88.12170860152135,0,5.260918133943294,0.5638597797755199,0.8511091015479546,0
132,1553,-6127.23496262229,40,14,21,58,0.0,0.16097875080489377,98.8133566369239,0,0.0643915003219575,0.04599392880139821,0.9152791831478245,0
133,1521,-5012.182679435534,40,19,20,60,0.0,2.060048213894368,95.96026006282416,0,0.06574621959237344,0.06574621959237344,1.8481992840967199,0
134,1671,-2006.0381964986698,40,16,21,58,0.0,0.49371633752244165,98.84300817873532,0,0.05984440454817475,0.04987033712347896,0.5535607420706163,0
135,1622,2692.0746200701115,40,15,18,64,0.0,5.643554965379874,93.13762686142462,0,0.061652281134401986,0.037939865313478136,1.1192260267476053,0
136,1591,-442.8247096985355,40,15,19,62,0.0,2.7897306967074407,96.10791471256587,0,0.06285355122564425,0.053183774114006675,0.9863172653870328,0
137,1672,-5963.5883978697675,40,18,23,54,0.0,0.06578947368421052,98.6244019138756,0,0.059808612440191394,0.05980861244019139,1.1901913875598085,0
138,1233,-10479.12785625746,40,17,18,64,0.0,2.3372410233724104,97.33834697338348,0,0.08110300081103,0.0737300007373,0.16957900169579002,0
139,1527,1426.107430256132,40,16,17,66,0.0,4.960707269155206,93.65858982754857,0,0.06548788474132285,0.04911591355599214,1.2660991049989083,0
140,1792,4469.784733385112,40,11,19,62,0.0,3.922662815126051,95.2566964285714,0,0.05580357142857144,0.03610819327731092,0.7287289915966386,0
141,1249,-20340.762760926402,40,15,23,54,0.0,3.3318962862597767,94.01367247644268,0,0.08006405124099278,0.06774650489622466,2.5066206811603133,0
142,1766,5602.993722219781,40,14,18,64,0.0,5.177155800032357,93.95728846464974,0,0.0566251415628539,0.04853583562530335,0.7603947581297525,0
143,1575,-3288.2018050892148,40,17,19,62,0.0,0.7734487734487735,99.04184704184703,0,0.0634920634920635,0.05772005772005773,0.06349206349206349,0
144,1811,15526.24448848348,40,14,15,70,0.0,3.1908180168809657,96.13867634298336,0,0.05521811154058532,0.07888301648655044,0.536404512108543,0
145,1540,1959.1545788390163,40,13,16,68,0.0,5.809523809523809,93.06926406926407,0,0.06493506493506493,0.0735930735930736,0.9826839826839826,0
146,1207,-17476.269579488242,40,16,21,58,0.0,2.216238608119304,97.5283070974869,0,0.08285004142502073,0.075945871306269,0.09665838166252416,0
147,1676,2495.673147808826,40,13,19,62,0.0,2.5815433571996818,96.30867143993636,0,0.059665871121718374,0.0477326968973747,1.0023866348448687,0
148,1793,17216.890105671464,40,14,13,74,0.0,3.7407377898175445,95.33503306509441,0,0.05577244841048524,0.03186997052027727,0.8365867261572782,0
149,1599,-6395.875338317854,40,15,22,56,0.0,0.5291768894020301,97.86886034540821,0,0.06253908692933084,0.048106989945639105,1.4913166883148121,0
150,1208,-11077.715798864743,40,18,18,64,0.0,0,97.66556291390731,0,2.251655629139073,0.08278145695364239,0,0
151,1654,7768.943152046873,40,17,16,68,0.0,1.604924700450698,96.88908431350994,0,0.06045949214026602,0.06045949214026602,1.3850720017588218,0
152,1226,-16605.058309017484,40,15,21,58,0.0,2.5473710628686157,97.2267536704731,0,0.08156606851549755,0.0627431296273058,0.08156606851549755,0
153,1762,-2542.876233855469,40,15,22,56,0.0,1.724439011612678,98.03981489566053,0,0.05675368898978432,0.039291015454466074,0.13970138828254605,0
154,1676,16700.55433117616,40,15,12,76,0.0,6.040022030475491,93.46888195336882,0,0.05966587112171837,0.04130714154580503,0.3901230034881586,0
155,1569,2710.309723704221,40,17,16,68,0.0,2.8043339706819626,91.66811518627962,0,3.1172142070803637,0.052146706066400136,2.3581899298916507,0
156,1573,11296.497475764452,40,12,12,76,0.0,6.615543547361729,92.12889383343929,0,0.06357279084551813,0.03575969485060394,1.1562301335028606,0
157,1621,-11854.274678157655,40,17,25,50,0.0,0,99.88222758117882,0,0.06169031462060455,0.056082104200549605,0,0
158,1624,14969.01505020937,40,9,12,76,0.0,5.506222452683433,93.95579465906147,0,0.06157635467980296,0.06805807622504537,0.4083484573502722,0
159,1875,7691.246489070036,40,13,19,62,0.0,6.385777777777778,93.03822222222223,0,0.05333333333333333,0.03911111111111111,0.48355555555555557,0
160,1241,-3840.4608555615237,40,13,15,70,0.0,3.2446951383293046,96.50819231802308,0,0.08058017727639004,0.06983615363953802,0.09669621273166801,0
161,1941,11750.50106223163,40,14,18,64,0.0,4.41598586884522,94.88481636858762,0,0.05151983513652758,0.040479870464414515,0.6071980569662178,0
